9-Jun-11	84.81899
10-Jun-11	85.488228
11-Jun-11	84.611412
12-Jun-11	84.853735
13-Jun-11	84.646997
14-Jun-11	84.807184
15-Jun-11	86.168174
16-Jun-11	85.455198
17-Jun-11	85.014531
18-Jun-11	84.827294
19-Jun-11	84.97197
20-Jun-11	85.125162
21-Jun-11	84.831948
22-Jun-11	84.766026
23-Jun-11	85.311371
24-Jun-11	84.447565
25-Jun-11	84.578476
26-Jun-11	84.705635
27-Jun-11	84.455132
28-Jun-11	84.421246
29-Jun-11	85.389419
30-Jun-11	86.176383
1-Jul-11	86.41843
2-Jul-11	87.118151
3-Jul-11	86.909767
4-Jul-11	87.134156
5-Jul-11	86.721969
6-Jul-11	86.868319
7-Jul-11	86.431699
8-Jul-11	87.499461
9-Jul-11	86.551565
10-Jul-11	86.725473
11-Jul-11	86.498547
12-Jul-11	85.590041
13-Jul-11	84.332927
14-Jul-11	84.99602
15-Jul-11	84.82299
16-Jul-11	84.121341
17-Jul-11	84.315397
18-Jul-11	84.304742
19-Jul-11	83.763427
20-Jul-11	84.702297
21-Jul-11	84.608939
22-Jul-11	85.150983
23-Jul-11	85.167578
24-Jul-11	85.196683
25-Jul-11	85.173536
26-Jul-11	85.025477
27-Jul-11	85.491546
28-Jul-11	86.074972
29-Jul-11	85.723099
30-Jul-11	84.821861
31-Jul-11	84.593807
1-Aug-11	84.412871
2-Aug-11	84.528046
3-Aug-11	83.238661
4-Aug-11	82.665061
5-Aug-11	82.956555
6-Aug-11	82.546421
7-Aug-11	81.375073
8-Aug-11	81.375073
9-Aug-11	80.172476
10-Aug-11	78.164114
11-Aug-11	78.771987
12-Aug-11	78.854716
13-Aug-11	79.478841
14-Aug-11	79.512286
15-Aug-11	79.37773
16-Aug-11	80.558877
17-Aug-11	80.251888
18-Aug-11	80.572765
19-Aug-11	79.497289
20-Aug-11	79.63987
21-Aug-11	79.929416
22-Aug-11	79.929416
23-Aug-11	79.983325
24-Aug-11	80.304825
25-Aug-11	80.580107
26-Aug-11	81.043555
27-Aug-11	81.120064
29-Aug-11	81.129201
30-Aug-11	81.719208
31-Aug-11	81.858242
1-Sep-11	81.779416
2-Sep-11	82.502382
3-Sep-11	81.756181
4-Sep-11	81.856261
5-Sep-11	81.845603
6-Sep-11	81.09904
7-Sep-11	81.560097
8-Sep-11	82.174167
9-Sep-11	82.198981
10-Sep-11	80.964037
13-Sep-11	79.434986
14-Sep-11	79.458286
15-Sep-11	78.587758
16-Sep-11	79.182072
17-Sep-11	79.682431
20-Sep-11	77.968935
21-Sep-11	78.61566
22-Sep-11	78.050527
23-Sep-11	74.51789
24-Sep-11	75.057415
27-Sep-11	74.357977
28-Sep-11	76.441895
29-Sep-11	75.075125
30-Sep-11	74.694593
1-Oct-11	74.956234
2-Oct-11	74.596267
3-Oct-11	74.492558
4-Oct-11	73.731257
5-Oct-11	72.816528
6-Oct-11	73.72613
7-Oct-11	74.386339
8-Oct-11	74.916825
9-Oct-11	75.090535
11-Oct-11	76.689
12-Oct-11	76.335954
13-Oct-11	78.836394
14-Oct-11	77.955375
15-Oct-11	79.623147
18-Oct-11	78.499131
19-Oct-11	78.64674
20-Oct-11	78.977144
21-Oct-11	78.592615
22-Oct-11	78.743981
25-Oct-11	79.528119
26-Oct-11	79.338049
27-Oct-11	78.676448
28-Oct-11	81.152533
29-Oct-11	81.114133
30-Oct-11	81.245914
31-Oct-11	81.1624
1-Nov-11	82.532575
2-Nov-11	80.879316
3-Nov-11	80.614225
4-Nov-11	80.916997
5-Nov-11	80.950805
6-Nov-11	80.979284
7-Nov-11	81.145637
8-Nov-11	80.680432
9-Nov-11	80.354154
10-Nov-11	79.387116
11-Nov-11	78.672303
12-Nov-11	79.36214
15-Nov-11	78.471727
16-Nov-11	78.064752
17-Nov-11	78.08097
18-Nov-11	77.395614
19-Nov-11	77.209601
21-Nov-11	77.017825
22-Nov-11	75.695879
23-Nov-11	75.759363
24-Nov-11	74.998062
25-Nov-11	75.053533
26-Nov-11	75.597625
29-Nov-11	77.469246
30-Nov-11	77.97476
1-Dec-11	79.453711
2-Dec-11	79.323001
3-Dec-11	79.605956
4-Dec-11	79.637894
5-Dec-11	79.712218
6-Dec-11	80.110412
7-Dec-11	79.42183
8-Dec-11	79.763921
9-Dec-11	79.123969
10-Dec-11	79.062494
11-Dec-11	79.024877
12-Dec-11	79.25751
13-Dec-11	78.298129
14-Dec-11	78.624128
15-Dec-11	77.369203
16-Dec-11	77.462954
17-Dec-11	77.466334
20-Dec-11	77.305175
21-Dec-11	78.344494
22-Dec-11	78.523335
23-Dec-11	79.238242
24-Dec-11	79.309015
27-Dec-11	79.190417
28-Dec-11	79.051343
29-Dec-11	78.688723
30-Dec-11	78.573161
31-Dec-11	78.920925
1-Jan-12	78.567273
2-Jan-12	78.567273
3-Jan-12	78.609538
4-Jan-12	79.539159
5-Jan-12	79.372963
6-Jan-12	79.129017
7-Jan-12	78.868886
8-Jan-12	78.88111
10-Jan-12	78.523922
11-Jan-12	79.376897
12-Jan-12	79.181337
13-Jan-12	79.116064
14-Jan-12	79.173874
15-Jan-12	79.162978
16-Jan-12	79.355744
17-Jan-12	79.143646
18-Jan-12	79.831601
19-Jan-12	79.827497
20-Jan-12	80.51783
21-Jan-12	80.564188
23-Jan-12	80.668833
24-Jan-12	81.039424
25-Jan-12	81.417504
26-Jan-12	81.891133
27-Jan-12	82.501491
28-Jan-12	81.633761
29-Jan-12	81.640475
30-Jan-12	81.764091
31-Jan-12	80.800982
1-Feb-12	80.866931
2-Feb-12	81.698877
3-Feb-12	81.605538
4-Feb-12	82.404746
5-Feb-12	82.447266
7-Feb-12	82.218835
8-Feb-12	83.004426
9-Feb-12	82.967549
