,bedrooms,city_name,date_sold,lat,lga_pid,loc_pid,lon,price,property_type,state,suburb
27012,1.0,Melbourne,2018-09-04 00:00:00,-37.661765,VIC129,VIC1150,145.51003400000002,337500.0,unit,VIC,Healesville
27013,2.0,Melbourne,2018-09-05 00:00:00,-37.648961,VIC129,VIC1150,145.522798,370000.0,unit,VIC,Healesville
27014,2.0,Melbourne,2018-11-02 00:00:00,-37.663509000000005,VIC129,VIC1150,145.509362,320000.0,unit,VIC,Healesville
27015,2.0,Melbourne,2018-11-02 00:00:00,-37.637402,VIC129,VIC1150,145.49733,385000.0,unit,VIC,Healesville
27016,3.0,Melbourne,2018-11-03 00:00:00,-37.662562,VIC129,VIC1150,145.509064,440000.0,unit,VIC,Healesville
27017,2.0,Melbourne,2018-11-09 00:00:00,-37.655584000000005,VIC129,VIC1150,145.518148,380000.0,unit,VIC,Healesville
27018,2.0,Melbourne,2018-11-29 00:00:00,-37.645395,VIC129,VIC1150,145.526745,350000.0,unit,VIC,Healesville
27019,2.0,Melbourne,2018-12-22 00:00:00,-37.65133,VIC129,VIC1150,145.488617,377000.0,unit,VIC,Healesville
27020,2.0,Melbourne,2019-02-07 00:00:00,-37.659733,VIC129,VIC1150,145.510321,385000.0,unit,VIC,Healesville
27021,1.0,Melbourne,2019-02-14 00:00:00,-37.666202,VIC129,VIC1150,145.539322,265000.0,unit,VIC,Healesville
27022,2.0,Melbourne,2019-03-19 00:00:00,-37.665809,VIC129,VIC1150,145.52677,375000.0,unit,VIC,Healesville
27025,2.0,Melbourne,2019-04-08 00:00:00,-37.658546,VIC129,VIC1150,145.509973,450500.0,unit,VIC,Healesville
27026,2.0,Melbourne,2019-06-06 00:00:00,-37.650082,VIC129,VIC1150,145.563179,420000.0,unit,VIC,Healesville
27027,3.0,Melbourne,2019-06-26 00:00:00,-37.650641,VIC129,VIC1150,145.52452,450000.0,unit,VIC,Healesville
27028,1.0,Melbourne,2019-07-19 00:00:00,-37.646435,VIC129,VIC1150,145.49686200000002,277500.0,unit,VIC,Healesville
27029,2.0,Melbourne,2019-08-23 00:00:00,-37.65712803,VIC129,VIC1150,145.52221708,335000.0,unit,VIC,Healesville
27030,3.0,Melbourne,2019-10-08 00:00:00,-37.67326113,VIC129,VIC1150,145.5256129,432500.0,unit,VIC,Healesville
27031,2.0,Melbourne,2019-11-07 00:00:00,-37.650392,VIC129,VIC1150,145.524542,420000.0,unit,VIC,Healesville
27032,2.0,Melbourne,2019-11-12 00:00:00,-37.662562,VIC129,VIC1150,145.509064,410000.0,unit,VIC,Healesville
27033,3.0,Melbourne,2020-05-13 00:00:00,-37.6641073,VIC129,VIC1150,145.5100794,600000.0,unit,VIC,Healesville
27034,2.0,Melbourne,2020-05-15 00:00:00,-37.64508970000001,VIC129,VIC1150,145.52543909,450000.0,unit,VIC,Healesville
27036,2.0,Melbourne,2018-10-01 00:00:00,-37.803819,VIC129,VIC1349,145.317669,515000.0,unit,VIC,Kilsyth
27037,3.0,Melbourne,2018-10-09 00:00:00,-37.806574,VIC129,VIC1349,145.314095,665000.0,unit,VIC,Kilsyth
27038,2.0,Melbourne,2018-10-10 00:00:00,-37.796102000000005,VIC129,VIC1349,145.31387900000001,505000.0,unit,VIC,Kilsyth
27039,2.0,Melbourne,2018-10-24 00:00:00,-37.801963,VIC129,VIC1349,145.319582,355000.0,unit,VIC,Kilsyth
27040,2.0,Melbourne,2018-10-25 00:00:00,-37.816524,VIC129,VIC1349,145.314682,552000.0,unit,VIC,Kilsyth
27041,2.0,Melbourne,2018-10-26 00:00:00,-37.794973999999996,VIC129,VIC1349,145.31405900000001,560000.0,unit,VIC,Kilsyth
27042,3.0,Melbourne,2018-10-31 00:00:00,-37.814029999999995,VIC129,VIC1349,145.31456,570000.0,unit,VIC,Kilsyth
27043,3.0,Melbourne,2018-11-15 00:00:00,-37.794917,VIC129,VIC1349,145.306493,635000.0,unit,VIC,Kilsyth
27044,2.0,Melbourne,2018-11-30 00:00:00,-37.799696999999995,VIC129,VIC1349,145.308643,362000.0,unit,VIC,Kilsyth
27045,3.0,Melbourne,2018-12-04 00:00:00,-37.810641,VIC129,VIC1349,145.31536,717000.0,unit,VIC,Kilsyth
27108,2.0,Melbourne,2018-09-24 00:00:00,-37.759696999999996,VIC129,VIC1499,145.370165,485000.0,unit,VIC,Lilydale
27109,2.0,Melbourne,2018-09-26 00:00:00,-37.758308,VIC129,VIC1499,145.338269,512500.0,unit,VIC,Lilydale
27110,2.0,Melbourne,2018-10-10 00:00:00,-37.773547,VIC129,VIC1499,145.34335,542000.0,unit,VIC,Lilydale
27111,2.0,Melbourne,2018-10-16 00:00:00,-37.75797,VIC129,VIC1499,145.34153899999998,482000.0,unit,VIC,Lilydale
27112,2.0,Melbourne,2018-11-07 00:00:00,-37.768159999999995,VIC129,VIC1499,145.36103899999998,450000.0,unit,VIC,Lilydale
27113,2.0,Melbourne,2018-11-08 00:00:00,-37.750243,VIC129,VIC1499,145.338654,430000.0,unit,VIC,Lilydale
27114,2.0,Melbourne,2018-11-17 00:00:00,-37.772898,VIC129,VIC1499,145.377349,451000.0,unit,VIC,Lilydale
27115,1.0,Melbourne,2018-12-29 00:00:00,-37.760013,VIC129,VIC1499,145.367573,267500.0,unit,VIC,Lilydale
27116,2.0,Melbourne,2019-01-09 00:00:00,-37.769704,VIC129,VIC1499,145.363264,417000.0,unit,VIC,Lilydale
27117,2.0,Melbourne,2019-02-22 00:00:00,-37.757395,VIC129,VIC1499,145.365519,502000.0,unit,VIC,Lilydale
27165,3.0,Melbourne,2019-03-04 00:00:00,-37.916906,VIC129,VIC1553,145.272435,565000.0,unit,VIC,Lysterfield
27166,3.0,Melbourne,2020-02-28 00:00:00,-37.92061495,VIC129,VIC1553,145.27346507,610000.0,unit,VIC,Lysterfield
27168,2.0,Melbourne,2019-02-06 00:00:00,-37.811698,VIC129,VIC1730,145.34438899999998,528000.0,unit,VIC,Montrose
27169,3.0,Melbourne,2019-09-23 00:00:00,-37.81306031,VIC129,VIC1730,145.32991286,580000.0,unit,VIC,Montrose
27170,2.0,Melbourne,2019-12-05 00:00:00,-37.816853,VIC129,VIC1730,145.34239399999998,580000.0,unit,VIC,Montrose
27171,1.0,Melbourne,2020-01-17 00:00:00,-37.809028000000005,VIC129,VIC1730,145.345585,290000.0,unit,VIC,Montrose
27172,3.0,Melbourne,2020-03-26 00:00:00,-37.81306031,VIC129,VIC1730,145.32991286,590000.0,unit,VIC,Montrose
27173,1.0,Melbourne,2020-04-03 00:00:00,-37.809028000000005,VIC129,VIC1730,145.345585,285000.0,unit,VIC,Montrose
27174,3.0,Melbourne,2020-07-04 00:00:00,-37.81322143,VIC129,VIC1730,145.33346835,605000.0,unit,VIC,Montrose
27176,3.0,Melbourne,2018-09-24 00:00:00,-37.782212,VIC129,VIC1749,145.326684,617000.0,unit,VIC,Mooroolbark
27178,3.0,Melbourne,2018-10-11 00:00:00,-37.767157,VIC129,VIC1749,145.311556,615000.0,unit,VIC,Mooroolbark
27179,3.0,Melbourne,2018-10-24 00:00:00,-37.777716,VIC129,VIC1749,145.32683400000002,570000.0,unit,VIC,Mooroolbark
27180,2.0,Melbourne,2018-10-29 00:00:00,-37.772729999999996,VIC129,VIC1749,145.308272,590000.0,unit,VIC,Mooroolbark
27181,3.0,Melbourne,2018-12-11 00:00:00,-37.787455,VIC129,VIC1749,145.308933,600000.0,unit,VIC,Mooroolbark
27183,1.0,Melbourne,2019-01-08 00:00:00,-37.784426,VIC129,VIC1749,145.307523,312000.0,unit,VIC,Mooroolbark
27184,2.0,Melbourne,2019-02-16 00:00:00,-37.784127000000005,VIC129,VIC1749,145.333094,508000.0,unit,VIC,Mooroolbark
27185,3.0,Melbourne,2019-02-22 00:00:00,-37.786664,VIC129,VIC1749,145.32753799999998,560000.0,unit,VIC,Mooroolbark
27186,3.0,Melbourne,2019-02-26 00:00:00,-37.780758,VIC129,VIC1749,145.323174,505000.0,unit,VIC,Mooroolbark
27187,3.0,Melbourne,2019-02-28 00:00:00,-37.788942999999996,VIC129,VIC1749,145.322824,590000.0,unit,VIC,Mooroolbark
27188,2.0,Melbourne,2019-03-04 00:00:00,-37.787129,VIC129,VIC1749,145.309251,417000.0,unit,VIC,Mooroolbark
27235,2.0,Melbourne,2020-03-16 00:00:00,-37.84665825,VIC129,VIC1781,145.36014640000002,440000.0,unit,VIC,Mount Dandenong
27236,2.0,Melbourne,2018-10-12 00:00:00,-37.78304,VIC129,VIC1790,145.379818,485000.0,unit,VIC,Mount Evelyn
27237,3.0,Melbourne,2019-04-15 00:00:00,-37.800603,VIC129,VIC1790,145.374498,530000.0,unit,VIC,Mount Evelyn
27238,3.0,Melbourne,2019-06-05 00:00:00,-37.785069,VIC129,VIC1790,145.3858,650000.0,unit,VIC,Mount Evelyn
27239,2.0,Melbourne,2019-06-19 00:00:00,-37.791753,VIC129,VIC1790,145.364683,370000.0,unit,VIC,Mount Evelyn
27240,2.0,Melbourne,2019-10-10 00:00:00,-37.78472879,VIC129,VIC1790,145.38116335,505000.0,unit,VIC,Mount Evelyn
27241,3.0,Melbourne,2019-11-21 00:00:00,-37.78443224,VIC129,VIC1790,145.38090784,520000.0,unit,VIC,Mount Evelyn
27242,2.0,Melbourne,2020-01-29 00:00:00,-37.78500166,VIC129,VIC1790,145.3811238,530000.0,unit,VIC,Mount Evelyn
27243,2.0,Melbourne,2020-04-01 00:00:00,-37.78736633,VIC129,VIC1790,145.38008125,480000.0,unit,VIC,Mount Evelyn
27244,2.0,Melbourne,2019-06-04 00:00:00,-37.911988,VIC129,VIC188,145.354144,555000.0,unit,VIC,Belgrave
27247,3.0,Melbourne,2020-03-10 00:00:00,-37.77925322,VIC129,VIC2267,145.46390471,585000.0,unit,VIC,Seville
27248,2.0,Melbourne,2018-09-18 00:00:00,-37.896705,VIC129,VIC2478,145.349997,420000.0,unit,VIC,Tecoma
27249,2.0,Melbourne,2018-11-27 00:00:00,-37.907204,VIC129,VIC2478,145.342164,496000.0,unit,VIC,Tecoma
27250,2.0,Melbourne,2019-04-18 00:00:00,-37.913665,VIC129,VIC2478,145.340702,445000.0,unit,VIC,Tecoma
27251,2.0,Melbourne,2019-05-03 00:00:00,-37.904689000000005,VIC129,VIC2478,145.344076,425000.0,unit,VIC,Tecoma
27252,2.0,Melbourne,2019-06-06 00:00:00,-37.907911999999996,VIC129,VIC2478,145.345537,402500.0,unit,VIC,Tecoma
27253,2.0,Melbourne,2019-09-13 00:00:00,-37.90547895,VIC129,VIC2478,145.34417389,405000.0,unit,VIC,Tecoma
27254,2.0,Melbourne,2019-10-18 00:00:00,-37.914133,VIC129,VIC2623,145.333155,430000.0,unit,VIC,Upwey
27255,3.0,Melbourne,2020-03-23 00:00:00,-37.90474094,VIC129,VIC2623,145.32911446,640000.0,unit,VIC,Upwey
27257,3.0,Melbourne,2020-06-08 00:00:00,-37.77713138,VIC129,VIC2676,145.42144951,567000.0,unit,VIC,Wandin North
27259,2.0,Melbourne,2019-06-05 00:00:00,-37.654313,VIC129,VIC2911,145.376363,425000.0,unit,VIC,Yarra Glen
27260,3.0,Melbourne,2019-11-12 00:00:00,-37.65186679,VIC129,VIC2911,145.37569751,595000.0,unit,VIC,Yarra Glen
27261,2.0,Melbourne,2019-03-12 00:00:00,-37.785932,VIC129,VIC2912,145.608794,350000.0,unit,VIC,Yarra Junction
27262,2.0,Melbourne,2020-01-22 00:00:00,-37.786103999999995,VIC129,VIC2912,145.614371,340000.0,unit,VIC,Yarra Junction
27263,2.0,Melbourne,2020-02-07 00:00:00,-37.78492651,VIC129,VIC2912,145.61156504,370000.0,unit,VIC,Yarra Junction
27264,3.0,Melbourne,2018-11-07 00:00:00,-37.752691999999996,VIC129,VIC554,145.316451,660000.0,unit,VIC,Chirnside Park
27266,3.0,Melbourne,2019-09-18 00:00:00,-37.752459,VIC129,VIC554,145.324645,715000.0,unit,VIC,Chirnside Park
27267,3.0,Melbourne,2019-11-12 00:00:00,-37.74790211,VIC129,VIC554,145.33483121,642000.0,unit,VIC,Chirnside Park
27268,1.0,Melbourne,2019-12-06 00:00:00,-37.718771399999994,VIC129,VIC554,145.29951959,50000.0,unit,VIC,Chirnside Park
27271,1.0,Melbourne,2019-04-16 00:00:00,-37.935263,VIC129,VIC861,145.467175,365000.0,unit,VIC,Emerald
27273,2.0,Melbourne,2019-11-18 00:00:00,-37.93352789,VIC129,VIC861,145.43626215,510000.0,unit,VIC,Emerald
27274,2.0,Melbourne,2020-06-05 00:00:00,-37.92466507,VIC129,VIC861,145.42075951,440000.0,unit,VIC,Emerald
27275,3.0,Melbourne,2019-02-06 00:00:00,-37.675292999999996,VIC129,VIC96,145.539164,255000.0,unit,VIC,Badger Creek
27277,1.0,Melbourne,2019-10-09 00:00:00,-37.67531681,VIC129,VIC96,145.54048519,145000.0,unit,VIC,Badger Creek
27278,2.0,Melbourne,2018-09-05 00:00:00,-37.801728999999995,VIC115,VIC2,144.996385,545000.0,unit,VIC,Abbotsford
27279,2.0,Melbourne,2018-09-17 00:00:00,-37.810297,VIC115,VIC2,145.007797,596000.0,unit,VIC,Abbotsford
27280,2.0,Melbourne,2018-09-27 00:00:00,-37.800354,VIC115,VIC2,144.99826299999998,690000.0,unit,VIC,Abbotsford
27283,2.0,Melbourne,2018-10-03 00:00:00,-37.799107,VIC115,VIC2,145.001063,695000.0,unit,VIC,Abbotsford
27284,3.0,Melbourne,2018-10-03 00:00:00,-37.800354,VIC115,VIC2,144.99826299999998,570000.0,unit,VIC,Abbotsford
27285,2.0,Melbourne,2018-10-04 00:00:00,-37.810365999999995,VIC115,VIC2,145.006504,541000.0,unit,VIC,Abbotsford
27287,2.0,Melbourne,2018-10-10 00:00:00,-37.797536,VIC115,VIC2,144.99903899999998,700000.0,unit,VIC,Abbotsford
27289,2.0,Melbourne,2018-10-20 00:00:00,-37.801838000000004,VIC115,VIC2,144.995264,730000.0,unit,VIC,Abbotsford
27290,2.0,Melbourne,2018-10-22 00:00:00,-37.805703,VIC115,VIC2,144.996281,670000.0,unit,VIC,Abbotsford
27291,2.0,Melbourne,2018-10-31 00:00:00,-37.804761,VIC115,VIC2,144.994865,430000.0,unit,VIC,Abbotsford
27292,1.0,Melbourne,2018-10-31 00:00:00,-37.804485,VIC115,VIC2,144.994909,330000.0,unit,VIC,Abbotsford
27293,2.0,Melbourne,2018-11-01 00:00:00,-37.810314,VIC115,VIC2,145.00686000000002,800000.0,unit,VIC,Abbotsford
27294,2.0,Melbourne,2018-11-05 00:00:00,-37.810314,VIC115,VIC2,145.00686000000002,528000.0,unit,VIC,Abbotsford
27295,2.0,Melbourne,2018-11-07 00:00:00,-37.810896,VIC115,VIC2,145.01363,385000.0,unit,VIC,Abbotsford
27297,2.0,Melbourne,2018-11-22 00:00:00,-37.80767,VIC115,VIC2,144.99563600000002,460000.0,unit,VIC,Abbotsford
27298,2.0,Melbourne,2018-11-22 00:00:00,-37.80766,VIC115,VIC2,144.994271,570000.0,unit,VIC,Abbotsford
27475,1.0,Melbourne,2018-09-05 00:00:00,-37.813933,VIC115,VIC2167,145.008943,350000.0,unit,VIC,Richmond
27476,1.0,Melbourne,2018-09-08 00:00:00,-37.826935999999996,VIC115,VIC2167,144.995179,451000.0,unit,VIC,Richmond
27477,2.0,Melbourne,2018-09-08 00:00:00,-37.817007000000004,VIC115,VIC2167,145.003683,648000.0,unit,VIC,Richmond
27478,1.0,Melbourne,2018-09-08 00:00:00,-37.813524,VIC115,VIC2167,144.994898,337500.0,unit,VIC,Richmond
27479,1.0,Melbourne,2018-09-08 00:00:00,-37.819953999999996,VIC115,VIC2167,145.004164,580000.0,unit,VIC,Richmond
27480,1.0,Melbourne,2018-09-08 00:00:00,-37.822789,VIC115,VIC2167,145.00521799999999,510000.0,unit,VIC,Richmond
27482,1.0,Melbourne,2018-09-12 00:00:00,-37.817774,VIC115,VIC2167,144.995463,445000.0,unit,VIC,Richmond
27483,1.0,Melbourne,2018-09-14 00:00:00,-37.824467999999996,VIC115,VIC2167,145.005547,440000.0,unit,VIC,Richmond
27484,1.0,Melbourne,2018-09-14 00:00:00,-37.812749,VIC115,VIC2167,144.9931,482000.0,unit,VIC,Richmond
27485,2.0,Melbourne,2018-09-15 00:00:00,-37.813034,VIC115,VIC2167,145.007867,600000.0,unit,VIC,Richmond
27957,2.0,Melbourne,2018-10-06 00:00:00,-37.79208,VIC115,VIC572,145.002301,792500.0,unit,VIC,Clifton Hill
27958,1.0,Melbourne,2018-11-10 00:00:00,-37.788011,VIC115,VIC572,145.005541,421500.0,unit,VIC,Clifton Hill
27959,2.0,Melbourne,2018-11-24 00:00:00,-37.789815999999995,VIC115,VIC572,144.997074,666000.0,unit,VIC,Clifton Hill
27960,2.0,Melbourne,2018-11-29 00:00:00,-37.788011,VIC115,VIC572,145.005541,590000.0,unit,VIC,Clifton Hill
27961,1.0,Melbourne,2018-11-29 00:00:00,-37.789276,VIC115,VIC572,144.995727,400000.0,unit,VIC,Clifton Hill
27962,2.0,Melbourne,2018-12-15 00:00:00,-37.791861,VIC115,VIC572,145.001629,695000.0,unit,VIC,Clifton Hill
27963,1.0,Melbourne,2018-12-22 00:00:00,-37.787359,VIC115,VIC572,144.995813,358000.0,unit,VIC,Clifton Hill
27964,2.0,Melbourne,2019-02-16 00:00:00,-37.792683000000004,VIC115,VIC572,144.993377,567500.0,unit,VIC,Clifton Hill
27965,1.0,Melbourne,2019-02-18 00:00:00,-37.794924,VIC115,VIC572,144.998557,335000.0,unit,VIC,Clifton Hill
27966,2.0,Melbourne,2019-02-20 00:00:00,-37.787209000000004,VIC115,VIC572,145.00582,530000.0,unit,VIC,Clifton Hill
28008,1.0,Melbourne,2018-09-14 00:00:00,-37.807575,VIC115,VIC613,144.985292,392000.0,unit,VIC,Collingwood
28009,2.0,Melbourne,2018-09-15 00:00:00,-37.807379,VIC115,VIC613,144.983293,805000.0,unit,VIC,Collingwood
28010,2.0,Melbourne,2018-09-22 00:00:00,-37.801194,VIC115,VIC613,144.984907,940000.0,unit,VIC,Collingwood
28011,1.0,Melbourne,2018-09-27 00:00:00,-37.806194,VIC115,VIC613,144.986897,445000.0,unit,VIC,Collingwood
28012,3.0,Melbourne,2018-10-01 00:00:00,-37.808306,VIC115,VIC613,144.98384199999998,1100000.0,unit,VIC,Collingwood
28013,2.0,Melbourne,2018-10-01 00:00:00,-37.795169,VIC115,VIC613,144.985273,600000.0,unit,VIC,Collingwood
28015,2.0,Melbourne,2018-10-03 00:00:00,-37.801688,VIC115,VIC613,144.984678,590000.0,unit,VIC,Collingwood
28016,2.0,Melbourne,2018-10-05 00:00:00,-37.803977,VIC115,VIC613,144.98414499999998,560000.0,unit,VIC,Collingwood
28017,2.0,Melbourne,2018-10-05 00:00:00,-37.801194,VIC115,VIC613,144.984907,960000.0,unit,VIC,Collingwood
28018,2.0,Melbourne,2018-10-05 00:00:00,-37.795169,VIC115,VIC613,144.985273,560000.0,unit,VIC,Collingwood
28237,1.0,Melbourne,2020-06-29 00:00:00,-37.82987523,VIC115,VIC668,144.99071612,410000.0,unit,VIC,Cremorne
28239,2.0,Melbourne,2018-09-13 00:00:00,-37.796212,VIC115,VIC916,144.982911,828000.0,unit,VIC,Fitzroy
28240,3.0,Melbourne,2018-09-20 00:00:00,-37.796577,VIC115,VIC916,144.98283600000002,1380000.0,unit,VIC,Fitzroy
28241,2.0,Melbourne,2018-09-22 00:00:00,-37.797306,VIC115,VIC916,144.981576,832500.0,unit,VIC,Fitzroy
28242,2.0,Melbourne,2018-09-22 00:00:00,-37.796696000000004,VIC115,VIC916,144.983873,770000.0,unit,VIC,Fitzroy
28243,2.0,Melbourne,2018-10-04 00:00:00,-37.795375,VIC115,VIC916,144.97751,800000.0,unit,VIC,Fitzroy
28244,2.0,Melbourne,2018-10-04 00:00:00,-37.801802,VIC115,VIC916,144.983034,1880000.0,unit,VIC,Fitzroy
28245,3.0,Melbourne,2018-10-10 00:00:00,-37.801802,VIC115,VIC916,144.983034,2600000.0,unit,VIC,Fitzroy
28248,2.0,Melbourne,2018-10-24 00:00:00,-37.803721,VIC115,VIC916,144.976181,842000.0,unit,VIC,Fitzroy
28250,2.0,Melbourne,2018-10-27 00:00:00,-37.806034000000004,VIC115,VIC916,144.97751200000002,1050000.0,unit,VIC,Fitzroy
28253,3.0,Melbourne,2018-11-16 00:00:00,-37.796463,VIC115,VIC916,144.981661,1550000.0,unit,VIC,Fitzroy
28254,2.0,Melbourne,2018-11-17 00:00:00,-37.798018,VIC115,VIC916,144.98124199999998,592500.0,unit,VIC,Fitzroy
28255,2.0,Melbourne,2018-11-23 00:00:00,-37.796696000000004,VIC115,VIC916,144.983873,870000.0,unit,VIC,Fitzroy
28256,2.0,Melbourne,2018-11-24 00:00:00,-37.800318,VIC115,VIC916,144.978569,702000.0,unit,VIC,Fitzroy
28257,2.0,Melbourne,2018-12-03 00:00:00,-37.801802,VIC115,VIC916,144.983034,693500.0,unit,VIC,Fitzroy
28258,1.0,Melbourne,2018-12-08 00:00:00,-37.801604,VIC115,VIC916,144.975807,491000.0,unit,VIC,Fitzroy
28259,2.0,Melbourne,2018-12-15 00:00:00,-37.797143,VIC115,VIC916,144.976855,650000.0,unit,VIC,Fitzroy
28260,2.0,Melbourne,2018-12-21 00:00:00,-37.797393,VIC115,VIC916,144.980372,705000.0,unit,VIC,Fitzroy
28264,2.0,Melbourne,2019-01-30 00:00:00,-37.79852,VIC115,VIC916,144.982191,660000.0,unit,VIC,Fitzroy
28265,2.0,Melbourne,2019-01-30 00:00:00,-37.801802,VIC115,VIC916,144.983034,1507000.0,unit,VIC,Fitzroy
28378,2.0,Melbourne,2018-10-16 00:00:00,-37.871613,VIC95,VIC1195,144.691036,425000.0,unit,VIC,Hoppers Crossing
28379,3.0,Melbourne,2018-10-19 00:00:00,-37.8679,VIC95,VIC1195,144.69744599999999,372500.0,unit,VIC,Hoppers Crossing
28380,2.0,Melbourne,2018-10-27 00:00:00,-37.870810999999996,VIC95,VIC1195,144.66831000000002,355000.0,unit,VIC,Hoppers Crossing
28381,3.0,Melbourne,2018-10-27 00:00:00,-37.875104,VIC95,VIC1195,144.671886,360000.0,unit,VIC,Hoppers Crossing
28382,2.0,Melbourne,2018-10-31 00:00:00,-37.864927,VIC95,VIC1195,144.677428,370000.0,unit,VIC,Hoppers Crossing
28383,3.0,Melbourne,2018-11-16 00:00:00,-37.866122,VIC95,VIC1195,144.698159,451000.0,unit,VIC,Hoppers Crossing
28384,3.0,Melbourne,2018-11-27 00:00:00,-37.863422,VIC95,VIC1195,144.667489,380000.0,unit,VIC,Hoppers Crossing
28385,2.0,Melbourne,2018-12-03 00:00:00,-37.883581,VIC95,VIC1195,144.68551499999998,380000.0,unit,VIC,Hoppers Crossing
28386,3.0,Melbourne,2018-12-11 00:00:00,-37.868814,VIC95,VIC1195,144.666525,370000.0,unit,VIC,Hoppers Crossing
28388,3.0,Melbourne,2019-01-02 00:00:00,-37.873009,VIC95,VIC1195,144.687119,380000.0,unit,VIC,Hoppers Crossing
28424,3.0,Melbourne,2018-10-04 00:00:00,-37.867149,VIC95,VIC1471,144.762117,350000.0,unit,VIC,Laverton
28425,1.0,Melbourne,2018-10-04 00:00:00,-37.859193,VIC95,VIC1471,144.76963999999998,232000.0,unit,VIC,Laverton
28426,3.0,Melbourne,2018-10-24 00:00:00,-37.854894,VIC95,VIC1471,144.77487299999999,456501.0,unit,VIC,Laverton
28427,1.0,Melbourne,2018-11-24 00:00:00,-37.862493,VIC95,VIC1471,144.774031,235000.0,unit,VIC,Laverton
28428,2.0,Melbourne,2018-12-13 00:00:00,-37.852433000000005,VIC95,VIC1471,144.769651,305000.0,unit,VIC,Laverton
28429,3.0,Melbourne,2019-01-21 00:00:00,-37.853859,VIC95,VIC1471,144.771812,426500.0,unit,VIC,Laverton
28430,3.0,Melbourne,2019-01-23 00:00:00,-37.860812,VIC95,VIC1471,144.774139,370000.0,unit,VIC,Laverton
28432,3.0,Melbourne,2019-04-12 00:00:00,-37.854963,VIC95,VIC1471,144.773889,500000.0,unit,VIC,Laverton
28434,3.0,Melbourne,2019-04-30 00:00:00,-37.862152,VIC95,VIC1471,144.769011,500000.0,unit,VIC,Laverton
28435,3.0,Melbourne,2019-06-12 00:00:00,-37.865871999999996,VIC95,VIC1471,144.774092,350000.0,unit,VIC,Laverton
28455,2.0,Melbourne,2018-11-10 00:00:00,-37.8904,VIC95,VIC2082,144.711687,379000.0,unit,VIC,Point Cook
28459,2.0,Melbourne,2019-05-28 00:00:00,-37.886009,VIC95,VIC2082,144.719274,405000.0,unit,VIC,Point Cook
28460,2.0,Melbourne,2019-07-08 00:00:00,-37.906794,VIC95,VIC2082,144.742618,375000.0,unit,VIC,Point Cook
28462,2.0,Melbourne,2019-08-12 00:00:00,-37.916823,VIC95,VIC2082,144.782938,393000.0,unit,VIC,Point Cook
28463,3.0,Melbourne,2019-10-20 00:00:00,-37.88514746,VIC95,VIC2082,144.71339461,445000.0,unit,VIC,Point Cook
28467,3.0,Melbourne,2019-11-11 00:00:00,-37.91103955,VIC95,VIC2082,144.7711575,505000.0,unit,VIC,Point Cook
28484,3.0,Melbourne,2019-12-04 00:00:00,-37.91337959,VIC95,VIC2082,144.77003724,420000.0,unit,VIC,Point Cook
28495,3.0,Melbourne,2020-01-08 00:00:00,-37.91046229,VIC95,VIC2082,144.74788976,570000.0,unit,VIC,Point Cook
28496,2.0,Melbourne,2020-01-21 00:00:00,-37.886615,VIC95,VIC2082,144.74809199999999,375276.0,unit,VIC,Point Cook
28497,2.0,Melbourne,2020-01-23 00:00:00,-37.91176455,VIC95,VIC2082,144.77420303,415000.0,unit,VIC,Point Cook
28505,3.0,Melbourne,2018-11-30 00:00:00,-37.84599,VIC95,VIC2453,144.683024,450000.0,unit,VIC,Tarneit
28506,3.0,Melbourne,2019-01-09 00:00:00,-37.846689000000005,VIC95,VIC2453,144.66071200000002,455000.0,unit,VIC,Tarneit
28507,2.0,Melbourne,2019-02-11 00:00:00,-37.85068,VIC95,VIC2453,144.664325,325000.0,unit,VIC,Tarneit
28508,3.0,Melbourne,2019-02-11 00:00:00,-37.842821,VIC95,VIC2453,144.649868,440000.0,unit,VIC,Tarneit
28509,3.0,Melbourne,2019-02-24 00:00:00,-37.851316,VIC95,VIC2453,144.665728,411500.0,unit,VIC,Tarneit
28510,2.0,Melbourne,2019-02-25 00:00:00,-37.837128,VIC95,VIC2453,144.64356899999999,340000.0,unit,VIC,Tarneit
28511,3.0,Melbourne,2019-03-13 00:00:00,-37.841188,VIC95,VIC2453,144.673788,430000.0,unit,VIC,Tarneit
28513,3.0,Melbourne,2019-05-04 00:00:00,-37.837571000000004,VIC95,VIC2453,144.695666,383900.0,unit,VIC,Tarneit
28514,3.0,Melbourne,2019-05-13 00:00:00,-37.849831,VIC95,VIC2453,144.663321,425000.0,unit,VIC,Tarneit
28515,3.0,Melbourne,2019-06-20 00:00:00,-37.840132000000004,VIC95,VIC2453,144.660869,400000.0,unit,VIC,Tarneit
28536,1.0,Melbourne,2018-09-12 00:00:00,-37.915217999999996,VIC95,VIC2753,144.63683500000002,250000.0,unit,VIC,Werribee
28537,1.0,Melbourne,2018-09-18 00:00:00,-37.891434999999994,VIC95,VIC2753,144.655507,267000.0,unit,VIC,Werribee
28538,3.0,Melbourne,2018-09-19 00:00:00,-37.888459999999995,VIC95,VIC2753,144.644211,360000.0,unit,VIC,Werribee
28539,2.0,Melbourne,2018-09-19 00:00:00,-37.877126000000004,VIC95,VIC2753,144.672322,340000.0,unit,VIC,Werribee
28540,3.0,Melbourne,2018-09-25 00:00:00,-37.909622999999996,VIC95,VIC2753,144.669924,530000.0,unit,VIC,Werribee
